id,title,poster_path,status,genre,overview,budget,revenue,production_country,production_company,vote_count,vote_average,release_date,language
639721,The Addams Family 2,/ld7YB9vBRp1GM1DT3KmFWSmtBPB.jpg,Released,Animation,The Addams get tangled up in more wacky adventures and find themselves involved in hilarious run-ins with all sorts of unsuspecting characters.,0,119815153,"Metro-Goldwyn-Mayer, Bron Studios, BermanBraun, Cinesite Animation, Nitrogen Studios Canada","Metro-Goldwyn-Mayer, Bron Studios, BermanBraun, Cinesite Animation, Nitrogen Studios Canada",1152,7.012,2021-10-01,en
11135,The Rescuers Down Under,/5koTDBmMAkJOgAe4PL4163UKjvG.jpg,Released,Animation,"A lawless poacher wants to capture a majestic and rare golden eagle, so he kidnaps the boy who knows where to find the bird. Not to worry -- the Rescue Aid Society's top agents, heroic mice Miss Bianca and Bernard, fly to Australia to save the day. Accompanying the fearless duo are bumbling albatross Wilbur and local field operative Jake the Kangaroo Rat.",37931000,47431461,"Walt Disney Pictures, Silver Screen Partners IV, Walt Disney Feature Animation","Walt Disney Pictures, Silver Screen Partners IV, Walt Disney Feature Animation",1151,6.616,1990-11-16,en
9346,Risky Business,/82KOHShH9raGhkcAN3TztVjqjj3.jpg,Released,Romance,"Meet Joel Goodson, an industrious, college-bound 17-year-old and a responsible, trustworthy son. However, when his parents go away and leave him home alone in the wealthy Chicago suburbs with the Porsche at his disposal he quickly decides he has been good for too long and it is time to enjoy himself. After an unfortunate incident with the Porsche Joel must raise some cash, in a risky way.",6200000,63541777,"Geffen Pictures, Warner Bros. Pictures","Geffen Pictures, Warner Bros. Pictures",1151,6.586,1983-08-05,en
13812,Quarantine,/rGfOD8IC1x4PqmnqRuA8KyCckia.jpg,Released,Horror,A television reporter and her cameraman are trapped inside a building quarantined by the CDC after the outbreak of a mysterious virus which turns humans into bloodthirsty killers.,12000000,40855419,"Screen Gems, Andale Pictures, Vertigo Entertainment, Filmax","Screen Gems, Andale Pictures, Vertigo Entertainment, Filmax",1151,5.749,2008-10-10,en
10607,Don't Be a Menace to South Central While Drinking Your Juice in the Hood,/HZQBF7JDd2e9p4rPSbSHuWHaCC.jpg,Released,Comedy,"When Ashtray moves to South Central L.A. to live with his father (who appears to be the same age he is) and grandmother (who likes to talk tough and smoke reefer), he falls in with his gang-banging cousin Loc Dog, who along with the requisite pistols and Uzi carries a thermo-nuclear warhead for self-defense. Will Ashtray be able to keep living the straight life?",3800000,20109115,"Ivory Way Productions, Miramax, Island Pictures","Ivory Way Productions, Miramax, Island Pictures",1151,6.969,1996-01-12,en
555974,Brahms: The Boy II,/tIpGQ9uuII7QVFF0GHCFTJFfXve.jpg,Released,Horror,"After a family moves into the Heelshire Mansion, their young son soon makes friends with a life-like doll called Brahms.",10000000,20311536,"STX Films, Lakeshore Entertainment","STX Films, Lakeshore Entertainment",1150,5.984,2020-02-20,en
10398,Double Jeopardy,/lSYMeHoUh9uWX2kXi9Fqe4BX2Ml.jpg,Released,Thriller,"Framed for the murder of her husband, Libby Parsons survives the long years in prison with two burning desires sustaining her -- finding her son and solving the mystery that destroyed her once-happy life. Standing between her and her quest; however, is her parole officer, Travis Lehman. Libby poses a challenge to the cynical officer, one that forces him to face up to his own failings while pitting him against his superiors and law enforcement colleagues.",70000000,177841558,"Paramount, MFP Munich Film Partners GmbH & Company I. Produktions KG","Paramount, MFP Munich Film Partners GmbH & Company I. Produktions KG",1150,6.52,1999-09-24,en
111083,The Body,/eV6h3m3sWQlAlP760sAERWQ7KTI.jpg,Released,Thriller,"A woman’s body disappears mysteriously from the morgue without a trace. Police inspector Jaime Peña investigates the strange occurrence with the help of Álex Ulloa, the widower of the missing woman.",0,0,"Rodar y Rodar, Canal+ España, TV3, Atresmedia, DeAPlaneta","Rodar y Rodar, Canal+ España, TV3, Atresmedia, DeAPlaneta",1149,7.563,2012-12-21,es
292280,The Bye Bye Man,/bape74Eeli5NJ6x4UKuUr604xXh.jpg,Released,Horror,"When three college students move into an old house off campus, they unwittingly unleash a supernatural entity known as The Bye Bye Man, who comes to prey upon them once they discover his name. The friends must try to save each other, all the while keeping The Bye Bye Man's existence a secret to save others from the same deadly fate.",7400000,26667197,"Los Angeles Media Fund, Intrepid Pictures, STX Films","Los Angeles Media Fund, Intrepid Pictures, STX Films",1149,5.2,2017-01-12,en
17692,Jaws 3-D,/kqDXj53F9paqVGJLGfHtz7giJ3s.jpg,Released,Thriller,"This third film in the series follows a group of marine biologists attempting to capture a young great white shark that has wandered into Florida's Sea World Park. However, later it is discovered that the shark's 35-foot mother is also a guest at Sea World. What follows is the shark wreaking havoc on the visitors in the park.",20500000,87987055,"MCA  Theatricals, Universal Pictures, Alan Landsburg Productions","MCA  Theatricals, Universal Pictures, Alan Landsburg Productions",1148,4.451,1983-07-22,en
544401,Cherry,/pwDvkDyaHEU9V7cApQhbcSJMG1w.jpg,Released,Drama,"Cherry drifts from college dropout to army medic in Iraq - anchored only by his true love, Emily. But after returning from the war with PTSD, his life spirals into drugs and crime as he struggles to find his place in the world.",40000000,0,"AGBO, The Hideaway Entertainment","AGBO, The Hideaway Entertainment",1148,7.382,2021-02-26,en
14784,The Fall,/jUx4P4Q1VsQ07rLz7sOlSyNm4F3.jpg,Released,Adventure,"In a hospital on the outskirts of 1920s Los Angeles, an injured stuntman begins to tell a fellow patient, a little girl with a broken arm, a fantastic story about 5 mythical heroes. Thanks to his fractured state of mind and her vivid imagination, the line between fiction and reality starts to blur as the tale advances.",30000000,3669465,"Absolute Entertainment, Googly Films, Deep Films, Tree Top Films Inc., RadicalMedia, Summit Entertainment","Absolute Entertainment, Googly Films, Deep Films, Tree Top Films Inc., RadicalMedia, Summit Entertainment",1148,7.583,2006-09-09,en
16052,Selena,/j8xX3yBAFOayfSaImgLZPnAcdWz.jpg,Released,Drama,"In this biographical drama, Selena Quintanilla is born into a musical Mexican-American family in Texas. Her father, Abraham, realizes that his young daughter is talented and begins performing with her at small venues. She finds success and falls for her guitarist, Chris Perez, who draws the ire of her father. Seeking mainstream stardom, Selena begins recording an English-language album which, tragically, she would never complete.",20000000,60000000,"Esparza / Katz Productions, Q Productions","Esparza / Katz Productions, Q Productions",1148,7.729,1997-03-21,en
476926,The Titan,/qRmQazyIBZR4pQIk9VruiZul0Au.jpg,Released,Science Fiction,"On a bleak future Earth, a soldier endures a radical genetic transformation to save humanity. But his wife fears he's becoming more creature than man.",0,2635408,"42, The Amel Company, Motion Picture Capital, Nostromo Pictures","42, The Amel Company, Motion Picture Capital, Nostromo Pictures",1147,5.342,2018-03-30,en
414425,Mudbound,/tf21kSKepMOlnorszWaiFwksKU4.jpg,Released,Drama,"In the post–World War II South, two families are pitted against a barbaric social hierarchy and an unrelenting landscape as they simultaneously fight the battle at home and the battle abroad.",10000000,0,"Zeal Media, Armory Films, Black Bear Pictures, MACRO, MMC Joule Films, Elevated Films","Zeal Media, Armory Films, Black Bear Pictures, MACRO, MMC Joule Films, Elevated Films",1147,7.39,2017-11-16,en
393345,Cult of Chucky,/r5JUiMYfatwYeDkxkLWYUx5GIjY.jpg,Released,Horror,"Confined to an asylum for the criminally insane, Nica Pierce is convinced that she, not Chucky, murdered her entire family. But when the psychiatrist introduces a new therapeutic ""Good Guy"" doll with a familiar face, a string of new, grisly deaths leads Nica to wonder if she isn't crazy after all.",6500000,2200000,Universal 1440 Entertainment,Universal 1440 Entertainment,1147,5.769,2017-10-12,en
301502,Blonde,/jOgbnL5FB30pprEjZaY1E1iPtPM.jpg,Released,Drama,"From her volatile childhood as Norma Jeane, through her rise to stardom and romantic entanglements, this reimagined fictional portrait of Hollywood legend Marilyn Monroe blurs the lines of fact and fiction to explore the widening split between her public and private selves.",22000000,0,Plan B Entertainment,Plan B Entertainment,1147,6.079,2022-09-16,en
12403,A Perfect Getaway,/7Rf1vYvUsZlTG3xlDwsktIrKi7K.jpg,Released,Thriller,"For their honeymoon, newlyweds Cliff and Cydney head to the tropical islands of Hawaii. While journeying through the paradisaical countryside the couple encounters Kale and Cleo, two disgruntled hitchhikers and Nick and Gina, two wild but well-meaning spirits who help guide them through the lush jungles. The picturesque waterfalls and scenic mountainsides quickly give way to terror when Cliff and Cydney learn of a grisly murder that occurred nearby and realize that they're being followed by chance acquaintances that suspiciously fit the description of the killers.",14000000,22852638,"Tooley Productions, Rogue, Relativity Media, QED International","Tooley Productions, Rogue, Relativity Media, QED International",1146,6.315,2009-06-08,en
381356,Five,/20WSLvExcsjv8wDBePiVpYeAgav.jpg,Released,Comedy,A young man paying the rent for himself and his lifelong friends ends up flat-broke and resorts to selling marijuana to pay the bills – only to get caught up in the dangerous world of drugs.,0,0,"France 2 Cinéma, Les Films du Kiosque, StudioCanal, Cinéfrance","France 2 Cinéma, Les Films du Kiosque, StudioCanal, Cinéfrance",1146,6.994,2016-03-30,fr
3638,No Reservations,/eKqfRSf0DZ0Qey1f9ZHuZfsmXVR.jpg,Released,Comedy,"Master chef Kate Armstrong runs her life and her kitchen with intimidating intensity. However, a recipe for disaster may be in the works when she becomes the guardian of her young niece while crossing forks with the brash sous-chef who just joined her staff. Though romance blooms in the face of rivalry, Kate needs to look outside the kitchen to find true happiness.",28000000,92601050,"Castle Rock Entertainment, Storefront Pictures, Village Roadshow Pictures, WV Films III, Warner Bros. Pictures","Castle Rock Entertainment, Storefront Pictures, Village Roadshow Pictures, WV Films III, Warner Bros. Pictures",1146,6.539,2007-06-15,en
7095,Jack,/tgyA4EhIp3XrWCgo2Q12UfJJNba.jpg,Released,Comedy,"Jack Powell suffers from an affliction that makes him grow four times faster than normal, so the 10-year-old looks like a 40-year-old man. After years of being tutored at home, Jack convinces his overprotective parents to send him to public school. The children don't know what to make of Jack, but with the help of his fifth-grade teacher, he makes an effort to win them over.",45000000,58620973,"American Zoetrope, Hollywood Pictures, Great Oaks Entertainment","American Zoetrope, Hollywood Pictures, Great Oaks Entertainment",1145,6.285,1996-08-09,en
341012,Popstar: Never Stop Never Stopping,/gfC38IuH1nULbvEqnvSE6PoBrAT.jpg,Released,Comedy,"When his new album fails to sell records, pop/rap superstar Conner4real goes into a major tailspin and watches his celebrity high life begin to collapse. He'll try anything to bounce back, anything except reuniting with his old rap group The Style Boyz.",20000000,9496130,"Universal Pictures, Apatow Productions, Party Over, The Lonely Island, Perfect World Pictures","Universal Pictures, Apatow Productions, Party Over, The Lonely Island, Perfect World Pictures",1145,6.617,2016-06-03,en
9702,Bound by Honor,/gvP6R6juhe2IpCG7QGDgjyUvm0g.jpg,Released,Crime,"Based on the true life experiences of poet Jimmy Santiago Baca, the film focuses on half-brothers Paco and Cruz, and their bi-racial cousin Miklo. It opens in 1972, as the three are members of an East L.A. gang known as the ""Vatos Locos"", and the story focuses on how a violent crime and the influence of narcotics alter their lives. Miklo is incarcerated and sent to San Quentin, where he makes a ""home"" for himself. Cruz becomes an exceptional artist, but a heroin addiction overcomes him with tragic results. Paco becomes a cop and an enemy to his ""carnal"", Miklo.",35000000,4496583,Hollywood Pictures,Hollywood Pictures,1145,8.114,1993-02-05,en
437033,Toc Toc,/qKrYZOXuayCcqJri6vwfzA8kCxu.jpg,Released,Comedy,Toc Toc follows the adventures and misadventures of a group of patients with OCD dated at the same time.,0,0,"Atresmedia, Lazonafilms","Atresmedia, Lazonafilms",1144,7.09,2017-09-01,es
11975,The Rainmaker,/twLGHXPjQtS8UyVGp5GXmhJiTM7.jpg,Released,Drama,"When Rudy Baylor, a young attorney with no clients, goes to work for a seedy ambulance chaser, he wants to help the parents of a terminally ill boy in their suit against an insurance company. But to take on corporate America, Rudy and a scrappy paralegal must open their own law firm.",40000000,45916769,"Paramount, Constellation Entertainment","Paramount, Constellation Entertainment",1144,7.027,1997-11-18,en
51481,Mean Girls 2,/34zKHT98ZgSCz6ag1ZNBul7f1Wu.jpg,Released,Comedy,"After a clique of girls makes life difficult, a new student forms a rival group to take control of the school's corridors.",0,0,Paramount Famous Productions,Paramount Famous Productions,1144,5.229,2011-01-23,en
17350,The Brice Man,/1bxno5lAD6PzulewOT9joMfGPsU.jpg,Released,Comedy,A wannabe surfer parties on the French Riviera while awaiting the perfect wave.,4289601,33026616,M6 Films,M6 Films,1144,5.548,2005-03-30,fr
2110,Wasabi,/z462kVPuD6xpfyTLzoj8AFTx9VR.jpg,Released,Drama,"Hubert is a French policeman with very sharp methods. After being forced to take 2 months off by his boss, who doesn't share his view on working methods, he goes back to Japan, where he used to work 19 years ago, to settle the probate of his girlfriend who left him shortly after marriage without a trace.",15300000,10366360,"Canal+, TF1 Films Production, Tobis, Destiny, EuropaCorp, Victor Company of Japan (JVC), Samitose Productions","Canal+, TF1 Films Production, Tobis, Destiny, EuropaCorp, Victor Company of Japan (JVC), Samitose Productions",1143,6.629,2001-10-31,fr
411143,Tau,/qqYOlCee3X7cKg05EOQH1htcHmy.jpg,Released,Science Fiction,"Held captive in a futuristic smart house, a woman hopes to escape by befriending the A.I. program that controls the house.",0,0,"Phantom Four, Addictive Pictures, Kaos Theory Entertainment, Rhea Films, Waypoint Entertainment, Hercules Film Fund","Phantom Four, Addictive Pictures, Kaos Theory Entertainment, Rhea Films, Waypoint Entertainment, Hercules Film Fund",1143,6.166,2018-06-29,en
10428,Hackers,/r9YuMy9afzIOrumQzIKpKxv711n.jpg,Released,Action,"Along with his new friends, a teenager who was arrested by the US Secret Service and banned from using a computer for writing a computer virus discovers a plot by a nefarious hacker, but they must use their computer skills to find the evidence while being pursued by the Secret Service and the evil computer genius behind the virus.",20000000,7563728,"Suftley, United Artists","Suftley, United Artists",1143,6.329,1995-09-14,en
256917,The Water Diviner,/kIlVtC22BDNiiAiCvSZoOS7FhY9.jpg,Released,War,"In 1919, Australian farmer Joshua Connor travels to Turkey to discover the fate of his three sons, reported missing in action. Holding on to hope, Joshua must travel across the war-torn landscape to find the truth and his own peace.",22500000,15520023,"Fear of God Films, Hopscotch Features","Fear of God Films, Hopscotch Features",1143,6.8,2014-12-25,en
174,Star Trek VI: The Undiscovered Country,/tvTOJD7Gz668GLy2nNdLRQvpPsv.jpg,Released,Science Fiction,"After years of war, the Federation and the Klingon empire find themselves on the brink of a peace summit when a Klingon ship is nearly destroyed by an apparent attack from the Enterprise. Both worlds brace for what may be their deadliest encounter.",27000000,96900000,Paramount,Paramount,1143,7.0,1991-12-06,en
12100,Windtalkers,/547q4HXlvEcS06lujfb2yzsTP3H.jpg,Released,War,"Joe Enders is a gung-ho Marine assigned to protect a ""windtalker"" - one of several Navajo Indians who were used to relay messages during World War II because their spoken language was indecipherable to Japanese code breakers.",115000000,77628265,"Lion Rock Productions, Metro-Goldwyn-Mayer","Lion Rock Productions, Metro-Goldwyn-Mayer",1142,6.257,2002-06-14,en
675445,PAW Patrol: The Movie,/ic0intvXZSfBlYPIvWXpU1ivUCO.jpg,Released,Animation,Ryder and the pups are called to Adventure City to stop Mayor Humdinger from turning the bustling metropolis into a state of chaos.,26000000,144327371,"Spin Master, Nickelodeon Movies, Paramount, Mikros Image, Elevation Pictures","Spin Master, Nickelodeon Movies, Paramount, Mikros Image, Elevation Pictures",1142,7.425,2021-08-09,en
49014,Cosmopolis,/vZEUKrNspiOmy4Muiy7ne6TOVPq.jpg,Released,Drama,"Riding across Manhattan in a stretch limo during a riot in order to get a haircut, a 28-year-old billionaire asset manager's life begins to crumble.",20500000,6063556,"Jouror Productions, France 2 Cinéma, Téléfilm Canada, Prospero Pictures, Alfama Films, Leopardo Filmes, Talandracas, Canal+, RTP, RAI, Kinologic Films, France Télévisions, OMDC","Jouror Productions, France 2 Cinéma, Téléfilm Canada, Prospero Pictures, Alfama Films, Leopardo Filmes, Talandracas, Canal+, RTP, RAI, Kinologic Films, France Télévisions, OMDC",1142,5.719,2012-05-25,en
75638,Red Lights,/sukxYMaUTNizM7bcEJ4YeH80e8h.jpg,Released,Thriller,"Two investigators of paranormal hoaxes, the veteran Dr. Margaret Matheson and her young assistant, Tom Buckley, study the most varied metaphysical phenomena with the aim of proving their fraudulent origins. Simon Silver, a legendary blind psychic, reappears after an enigmatic absence of 30 years to become the greatest international challenge to both orthodox science and professional sceptics. Tom starts to develop an intense obsession with Silver, whose magnetism becomes stronger with each new manifestation of inexplicable events. As Tom gets closer to Silver, tension mounts, and his worldview is threatened to its core.",14000000,13551174,"Attitude Pinículas y Films A.I.E., Cindy Cowan Entertainment, First Generation Films, Nostromo Pictures, La Sexta, Canal+ España, Millennium Media, TV3, Atresmedia","Attitude Pinículas y Films A.I.E., Cindy Cowan Entertainment, First Generation Films, Nostromo Pictures, La Sexta, Canal+ España, Millennium Media, TV3, Atresmedia",1141,6.18,2012-03-02,en
33273,Cell 211,/koap5B3bQHQi3yaZ39vpWR66TGP.jpg,Released,Action,"The story of two men on different sides of a prison riot -- the inmate leading the rebellion and the young guard trapped in the revolt, who poses as a prisoner in a desperate attempt to survive the ordeal.",5700000,19300483,"Vaca Films, La Fabrique 2, Morena Films, Sofica Soficinéma 4, Canal+, Telecinco Cinema","Vaca Films, La Fabrique 2, Morena Films, Sofica Soficinéma 4, Canal+, Telecinco Cinema",1141,7.452,2009-11-06,es
333381,Return to Sender,/idXlni6MEieEvRaDHxSPyeqP5pS.jpg,Released,Drama,A nurse living in a small town goes on a blind date with a man who is not the person he says he is.,0,0,"Boo Pictures, Voltage Pictures","Boo Pictures, Voltage Pictures",1141,6.149,2015-05-31,en
2284,Mr. Magorium's Wonder Emporium,/rdFgWATSVhhFtNYZUFsGcHzltcG.jpg,Released,Family,"Molly Mahoney is the awkward and insecure manager of Mr. Magorium's Wonder Emporium—the strangest, most fantastic and most wonderful toy store in the world. After Mr. Magorium bequeaths the store to her, a dark and ominous change begins to take over the once-remarkable Emporium.",0,69474661,"OMDC, Mandate Pictures, Walden Media, FilmColony, Gang of Two Productions, Mandate International, 20th Century Fox","OMDC, Mandate Pictures, Walden Media, FilmColony, Gang of Two Productions, Mandate International, 20th Century Fox",1141,6.22,2007-11-14,en
144,Wings of Desire,/iZQs2vUeCzvS1KfZJ6uYNCGJBBV.jpg,Released,Drama,"Two angels, Damiel and Cassiel, glide through the streets of Berlin, observing the bustling population, providing invisible rays of hope to the distressed but never interacting with them. When Damiel falls in love with lonely trapeze artist Marion, the angel longs to experience life in the physical world, and finds -- with some words of wisdom from actor Peter Falk -- that it might be possible for him to take human form.",2500000,3210139,"Argos Films, Wim Wenders Stiftung, WDR, Road Movies","Argos Films, Wim Wenders Stiftung, WDR, Road Movies",1140,7.768,1987-05-17,de
226486,Tammy,/efsVMziwE9BNTDX5fNmYVA5oAzJ.jpg,Released,Comedy,"For Tammy, a burger-joint employee, a bad day keeps getting worse. She wrecks her car, loses her job and finds that her husband has been unfaithful. It's time for Tammy to hit the road, but without money or transportation, her options are limited. Her only choice is a road trip with her hard-drinking grandmother, Pearl, who has a car, cash and an itch to see Niagara Falls. It's not the escape Tammy had in mind, but it may be what she needs.",20000000,100525432,"Gary Sanchez Productions, New Line Cinema, On the Day","Gary Sanchez Productions, New Line Cinema, On the Day",1140,5.328,2014-07-02,en
84174,Bachelorette,/yAr4LLjZnoIvrfb1VrV3mh38rTK.jpg,Released,Comedy,Three friends are asked to be bridesmaids at a wedding of a woman they used to ridicule back in high school.,3000000,11947954,"Gary Sanchez Productions, BCDF Pictures","Gary Sanchez Productions, BCDF Pictures",1140,5.418,2012-01-23,en
502425,Escape from Pretoria,/5vePsmbekQ1ysXS6f0lhzgCwvc4.jpg,Released,Drama,"South Africa, 1978. Tim Jenkin and Stephen Lee, two white political activists from the African National Congress imprisoned by the apartheid regime, put a plan in motion to escape from the infamous Pretoria Prison.",0,2431995,"MEP Capital, Momentum Pictures, Hamilton Entertainment, South Australian Film Corporation, Arclight Films, Particular Crowd, Spier Films, Enriched Media Group, Premiere Picture, Footprint Films, Beagle Pug Films","MEP Capital, Momentum Pictures, Hamilton Entertainment, South Australian Film Corporation, Arclight Films, Particular Crowd, Spier Films, Enriched Media Group, Premiere Picture, Footprint Films, Beagle Pug Films",1139,7.3,2020-03-06,en
6283,MouseHunt,/aqBPrWOzXEO3rWEk3DYTHBjXNZb.jpg,Released,Comedy,"Down-on-their luck brothers, Lars and Ernie Smuntz, aren't happy with the crumbling old mansion they inherit... until they discover the estate is worth millions. Before they can cash in, they have to rid the house of its single, stubborn occupant—a tiny and tenacious mouse.",38000000,122417389,DreamWorks Pictures,DreamWorks Pictures,1138,6.504,1997-12-19,en
38322,"Big Mommas: Like Father, Like Son",/n1GSxFcDaZ6lMVf21M0KloPfuhu.jpg,Released,Crime,"FBI agent Malcolm Turner and his 17-year-old son, Trent, go undercover at an all-girls performing arts school after Trent witnesses a murder. Posing as Big Momma and Charmaine, they must find the murderer before he finds them.",32000000,83615414,"Regency Enterprises, New Regency Pictures, Friendly Films (II), Runteldat Entertainment, The Collective Studios, Friendly Films Productions, 20th Century Fox","Regency Enterprises, New Regency Pictures, Friendly Films (II), Runteldat Entertainment, The Collective Studios, Friendly Films Productions, 20th Century Fox",1138,5.529,2011-02-16,en
468198,The Place,/doGGzqZOJ7VZWVZdstRAs0i3de1.jpg,Released,Drama,"In a coffee shop, nine seemingly unrelated strangers meet with a mysterious man who seems to have the power to grant all their wishes, in return for which they must carry out any task he decides to assign them.",0,0,"Medusa Film, Lotus Production, Sky Cinema","Medusa Film, Lotus Production, Sky Cinema",1137,7.114,2017-11-04,it
10166,The Witches,/mPYBjVkeHakkPGY7WaKyyNU4RWm.jpg,Released,Fantasy,"A young boy named Luke and his grandmother go on vacation only to discover their hotel is hosting an international witch convention, where the Grand High Witch is unveiling her master plan to turn all children into mice. Will Luke fall victim to the witches' plot before he can stop them?",0,15360553,"Lorimar Film Entertainment, The Jim Henson Company, Warner Bros. Pictures","Lorimar Film Entertainment, The Jim Henson Company, Warner Bros. Pictures",1137,6.916,1990-05-25,en
463053,Ibiza,/xm0QJ3eumZ5LSewpYKQe6KfwWRW.jpg,Released,Comedy,She could do the responsible thing. Or she could go to Ibiza with her best friends to chase down a hot DJ. Easy choice.,0,0,"Gary Sanchez Productions, Good Universe","Gary Sanchez Productions, Good Universe",1136,5.732,2018-05-25,en
13477,When in Rome,/pteIGpJpgh2aUh3jMqZnomB1rw1.jpg,Released,Comedy,"After fishing out coins from a water fountain in Italy, cynical New Yorker Beth Harper finds herself being wooed by several ardent suitors. As she deals with the attention, Beth tries to figure out whether a charming reporter really loves her.",55000000,43042835,"Krasnoff / Foster Entertainment, Touchstone Pictures, Film Production Consultants","Krasnoff / Foster Entertainment, Touchstone Pictures, Film Production Consultants",1136,5.982,2010-01-29,en
57157,Young Adult,/9QkbSaulHynkGx3Czx7VBaK83IX.jpg,Released,Comedy,"A divorced writer from the Midwest returns to her hometown to reconnect with an old flame, who's now married with a family.",12000000,22939027,"Indian Paintbrush, Paramount, Denver and Delilah Productions, Right of Way Films","Indian Paintbrush, Paramount, Denver and Delilah Productions, Right of Way Films",1135,5.796,2011-11-11,en
4517,Elizabeth: The Golden Age,/3bL6lLd6cyQ4JNT4ucqm4PICIVs.jpg,Released,Drama,"When Queen Elizabeth's reign is threatened by ruthless familial betrayal and Spain's invading army, she and her shrewd adviser must act to safeguard the lives of her people.",55000000,74237563,"Universal Pictures, StudioCanal, Working Title Films","Universal Pictures, StudioCanal, Working Title Films",1134,6.714,2007-09-09,en
53487,This Must Be the Place,/shypvXowguyXUhtbknBAUiHe11D.jpg,Released,Drama,"A bored, retired rock star sets out to find his father's tormentor, an ex-Nazi war criminal who is a refugee in the U.S.",25000000,11790979,"Indigo Film, Lucky Red, Medusa Film, ARP Sélection, France 2 Cinéma, Element Pictures, Fís Éireann/Screen Ireland, MEDIA Programme of the European Union, Eurimages, Section 481, Canal+, CinéCinéma, France Télévisions, Intesa San Paolo, Pathé","Indigo Film, Lucky Red, Medusa Film, ARP Sélection, France 2 Cinéma, Element Pictures, Fís Éireann/Screen Ireland, MEDIA Programme of the European Union, Eurimages, Section 481, Canal+, CinéCinéma, France Télévisions, Intesa San Paolo, Pathé",1134,7.001,2011-08-24,en
184314,Young & Beautiful,/19ImjMts1JJ2UuvPU33kYSC8f39.jpg,Released,Drama,"Isabelle, a 17-year-old student, loses her virginity during a quick holiday romance. When she returns home, she begins a secret life as a prostitute for a year.",4645437,9757417,"FOZ, Mars Films, France 2 Cinéma, Mandarin Cinéma","FOZ, Mars Films, France 2 Cinéma, Mandarin Cinéma",1134,6.444,2013-08-21,fr
12101,Soylent Green,/5nbkShkOEXUoKVhaX0XG41wyBkq.jpg,Released,Science Fiction,"This is the year 2022. Overcrowding, pollution,  and resource depletion have reduced society’s leaders to finding food for the teeming masses. The answer is Soylent Green.",0,3600000,Metro-Goldwyn-Mayer,Metro-Goldwyn-Mayer,1134,6.9,1973-04-18,en
10957,The Black Cauldron,/act8vtlXVEizdsUf9FcKbzSERew.jpg,Released,Animation,"Taran is an assistant pigkeeper with boyish dreams of becoming a great warrior. However, he has to put the daydreaming aside when his charge, an oracular pig named Hen Wen, is kidnapped by an evil lord known as the Horned King. The villain hopes Hen will show him the way to The Black Cauldron, which has the power to create a giant army of unstoppable soldiers.",25000000,21288692,"Silver Screen Partners II, Walt Disney Pictures, Walt Disney Productions","Silver Screen Partners II, Walt Disney Pictures, Walt Disney Productions",1133,6.436,1985-07-24,en
14139,Timecrimes,/zdxQRP7mzczMJBwKnv8MCPRq7rQ.jpg,Released,Science Fiction,A man accidentally gets into a time machine and travels back in time nearly an hour. Finding himself will be the first of a series of disasters of unforeseeable consequences.,2600000,553198,"Arsénico Producciones, Zip Films, Fine Productions, Karbo Vantas Entertainment, Basque Films","Arsénico Producciones, Zip Films, Fine Productions, Karbo Vantas Entertainment, Basque Films",1133,7.016,2007-10-05,es
11329,Runaway Jury,/g58RA1zzE39KnkRpKRfgA5RxoXP.jpg,Released,Drama,A juror on the inside and a woman on the outside manipulate a court trial involving a major gun manufacturer.,60000000,80154140,"New Regency Pictures, Regency Enterprises","New Regency Pictures, Regency Enterprises",1133,6.9,2003-01-16,en
615678,Thunder Force,/3mKMWP5OokB7QpcOMA1yl8BXFAF.jpg,Released,Action,"In a world where supervillains are commonplace, two estranged childhood best friends reunite after one devises a treatment that gives them powers to protect their city.",0,0,"Marc Platt Productions, On the Day","Marc Platt Productions, On the Day",1133,5.569,2021-04-09,en
15097,Fear City: A Family-Style Comedy,/jBzDbxsEiCUCiYcpDLpvbQ6kN2U.jpg,Released,Comedy,"A second-class horror movie has to be shown at Cannes Film Festival, but, before each screening, the projectionist is killed by a mysterious fellow, with hammer and sickle, just as it happens in the film to be shown.",0,0,"Téléma Productions, Le Studio Canal+, M6 Films, France 3 Cinéma","Téléma Productions, Le Studio Canal+, M6 Films, France 3 Cinéma",1133,7.504,1994-03-09,fr
13389,Righteous Kill,/riskU1joB032Dm1tPLPpDKzAbwi.jpg,Released,Action,"Two veteran New York City detectives work to identify the possible connection between a recent murder and a case they believe they solved years ago; is there a serial killer on the loose, and did they perhaps put the wrong person behind bars?",60000000,79498846,"Nu Image, Grosvenor Park Media, Millennium Media, InVenture Entertainment, EFO Films","Nu Image, Grosvenor Park Media, Millennium Media, InVenture Entertainment, EFO Films",1132,5.9,2008-09-11,en
35558,Starstruck,/kuyJuNiiZvu5iNr8Dgv5y75v1uc.jpg,Released,Romance,"Pop star Christopher Wilde has fame, fortune and a big-budget Hollywood movie awaiting him. But after meeting Jessica Olson, a down-to-earth girl from the Midwest, he is faced with following his heart or doing what's best for his career.",0,0,,,1132,7.007,2010-02-14,en
